NOC,Year,X3x3.Basketball,X3x3.Basketball..Basketball,Aeronautics,Alpinism,Archery,Art.Competitions,Artistic.Gymnastics,Artistic.Swimming,Athletics,Badminton,Baseball,Baseball.Softball,Basketball,Basque.Pelota,Beach.Volleyball,Boxing,Breaking,Canoe.Slalom,Canoe.Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling.BMX.Freestyle,Cycling.BMX.Racing,Cycling.Mountain.Bike,Cycling.Road,Cycling.Road..Cycling.Mountain.Bike,Cycling.Road..Cycling.Track,Cycling.Road..Triathlon,Cycling.Track,Diving,Equestrian,Equestrianism,Fencing,Figure.Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice.Hockey,Jeu.De.Paume,Judo,Karate,Lacrosse,Marathon.Swimming,Marathon.Swimming..Swimming,Modern.Pentathlon,Motorboating,Polo,Racquets,Rhythmic.Gymnastics,Roque,Rowing,Rugby,Rugby.Sevens,Sailing,Shooting,Skateboarding,Softball,Sport.Climbing,Surfing,Swimming,Synchronized.Swimming,Table.Tennis,Taekwondo,Tennis,Trampoline.Gymnastics,Trampolining,Triathlon,Tug.Of.War,Volleyball,Water.Polo,Weightlifting,Wrestling,Total,Host,,,,,,
AUT,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026200872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
AUT,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
AUT,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443271759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278606972,0,0,0,0.05780347,0,0,0,0,0,0,0,0,4,0,,,,,,
AUT,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56074767,0,4,0,,,,,,
AUT,1928,0,0,0,0,0,0.060643576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016194332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21276596,0,3,0,,,,,,
AUT,1936,0,0,0,0,0,0.516605208,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546875,0.052158269,0,0.840796021,0,0,4.60952382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025862067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,17,0,,,,,,
AUT,1948,0,0,0,0,0,0.382165605,0,0,0.0456708,0,0,0,0,0,0,0,0,0,0,0.079136695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01968504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
AUT,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146739132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
AUT,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12328767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
AUT,1968,0,0,0,0,0,0,0,0,0.017843868,0,0,0,0,0,0,0,0,0,0,0.059113302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
AUT,1972,0,0,0,0,0,0,0,0,0.0118624,0,0,0,0,0,0,0,0,0,0,0.036211695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019067796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
AUT,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02710027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
AUT,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096153845,0.033707862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
AUT,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037735848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024118744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
AUT,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012345678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
AUT,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08910891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036308628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
AUT,1996,0,0,0,0,0,0,0,0,0.005448443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
AUT,2000,0,0,0,0,0,0,0,0,0.005672604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037313435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
AUT,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005208334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052369079,0.012544805,0,0,0,0,0.01236094,0,0,0,0,0,0,0.03030303,0,0,0,0,0,7,0,,,,,,
AUT,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009174312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007772022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014293875,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
AUT,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042105264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
AUT,2020,0,0,0,0,0,0,0,0,0.003019842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01930502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0.012345679,0,0,0,0,0,0,0,0,0,0.005703423,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,,,
AUT,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021466908,0,0,0,4,0,0,0,0,0,0,0,0,0,0.081818181,0,0,0,0.05882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,
AZE,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019950128,1,0,,,,,,
AZE,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016286645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005008347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028662417,3,0,,,,,,
AZE,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010752687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020467839,5,0,,,,,,
AZE,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007067138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031088082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186588928,6,0,,,,,,
AZE,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056537104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01984127,0.268436584,9,0,,,,,,
AZE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077738518,0,0,0,0.018140588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030848328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238096,0,0,0,0,0,0,0,0,0.364161854,18,0,,,,,,
AZE,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01730104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017441856,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072664361,7,0,,,,,,
AZE,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032200362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007462687,0,0,0,0,0,0,0,0,0.123711336,7,0,,,,,,
BAH,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038961039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
BAH,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
BAH,1992,0,0,0,0,0,0,0,0,0.004381695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
BAH,1996,0,0,0,0,0,0,0,0,0.060771153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
BAH,2000,0,0,0,0,0,0,0,0,0.13816855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
BAH,2004,0,0,0,0,0,0,0,0,0.0183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
BAH,2008,0,0,0,0,0,0,0,0,0.06862746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
BAH,2012,0,0,0,0,0,0,0,0,0.047410002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
BAH,2016,0,0,0,0,0,0,0,0,0.074162664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
BAH,2020,0,0,0,0,0,0,0,0,0.015530634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
BAR,2000,0,0,0,0,0,0,0,0,0.007698534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
BDI,1996,0,0,0,0,0,0,0,0,0.002933777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
BDI,2016,0,0,0,0,0,0,0,0,0.002791068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
BEL,1900,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949367085,0,0,2.314285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744360903,0,0,0,0.488687796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.075471695,0,0,17,0,,,,,,
BEL,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044609664,0,0,0,0,0,0,0,0,0,0,0,0.787500009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03448276,0,0,0.140625,0.216216224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,8,0,,,,,,
BEL,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1171875,0.63324537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030456852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,6,0,,,,,,
BEL,1920,0,0,0,0,26.68604651,3.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566037744,0,0,0,0,0,0,0,0,0,0,2.454545457,0.86,0,1.031578954,0,9.673003818,0,3.843137256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.524752474,0.422434395,0,0,0,0,0.081339713,0,0,0,0,0,0,0,8,0,0.633663368,0.396226418,0,36,1,,,,,,
BEL,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11049724,0,0,0,0,0,0,0.650602404,0,0,0,0,0,0,0,0,0,0,0,0.957547172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434786,0,0,0,0,0,0.022813686,0,0,0,0,0,0,0,0,0,1.198019801,0,0.069672137,13,0,,,,,,
BEL,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267206478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692308,3,0,,,,,,
BEL,1936,0,0,0,0,0,0.068880672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212624592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570422538,0,0,3,0,,,,,,
BEL,1948,0,0,0,0,0,0,0,0,0.0494767,0,0,0,0,0,0,0.039024392,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.318897648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,,,
BEL,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24678664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059113296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
BEL,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02051282,2,0,,,,,,
BEL,1964,0,0,0,0,0,0,0,0,0.009737832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06651885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
BEL,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074534166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,2,0,,,,,,
BEL,1972,0,0,0,0,0,0,0,0,0.02253856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
BEL,1976,0,0,0,0,0,0,0,0,0.08326908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02806122,0,0,0,0,0,0,0,0,0,0,0.142276421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,
BEL,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010362694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
BEL,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023157893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038709678,0,0,0,0,0,0,0,0,0.007305192,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,
BEL,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016460904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014678896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
BEL,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015901056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020785221,0,0,0,0,0,0,0,0,0,0,0.013615731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
BEL,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072351419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006550218,0,0,0,0,0,0.006727831,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,
BEL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067632852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045226134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04032258,0,0,0,0,0,0,0,0,5,0,,,,,,
BEL,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019261632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007812501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01984127,0,0,0,0,0,0,0,0,3,0,,,,,,
BEL,2008,0,0,0,0,0,0,0,0,0.046791444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
BEL,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013020835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007915566,0.001785714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,
BEL,2016,0,0,0,0,0,0,0,0,0.010765548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050974517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656410256,0,0,0.01285347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013392855,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,
BEL,2020,4,0,0,0,0,0,0.022620168,0,0.037100959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042471044,0,0,0,0,0,0.17142858,0,0,0,0,0,0,0,0.750000006,0,0,0.007751936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,,,
BEL,2024,0,0,0,0,0,0,0,0,0.0765306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115384617,0,3,0,0.037610613,0,0,0,0,0,0,0,0,0,0,0,0,0.007155636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007462687,0,0,0,0,0,0,0,0,0,10,0,,,,,,
BER,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007518796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
BER,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005494505,0,0,0,0,0,1,0,,,,,,
BLR,1996,0,0,0,0,0,0,0,0,0.063704948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25769502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27375202,0,0,0,0.029411766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14962593,15,0,,,,,,
BLR,2000,0,0,0,0,0,0,0,0,0.062803892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012562815,0,0,0,0,0.041666666,0,0,0,0.666666664,0,0.01782531,0,0,0,0.126878124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040650405,0.044585982,17,0,,,,,,
